utc,anio,mes,dia,hora,minuto,segundo,usuario,ip,navegador,pantallax,pantallay,ventanax,ventanay,extra1,extra2,referencia,ciudad,extra3,extra4,pais
1383519910,2013,11,4,0,5,10,,181.66.213.184,"Mozilla/5.0 (Windows NT 6.1; WOW64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/30.0.1599.101 Safari/537.36",1366,768,1366,624,jocarsa.com,http://www.josevicentecarratala.com/jocarsa/,,,es-419,true,Peru
1383519913,2013,11,4,0,5,13,,84.78.244.92,"Mozilla/5.0 (Windows NT 6.1; WOW64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/30.0.1599.101 Safari/537.36",1920,1200,1920,1085,jocarsa.com,http://www.josevicentecarratala.com/jocarsa/,,,es,true,Spain
1383519917,2013,11,4,0,5,17,,181.66.213.184,"Mozilla/5.0 (Windows NT 6.1; WOW64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/30.0.1599.101 Safari/537.36",1366,768,1366,624,jocarsa.com,http://www.josevicentecarratala.com/jocarsa/,,,es-419,true,Peru
1383520070,2013,11,4,0,7,50,,181.66.213.184,"Mozilla/5.0 (Windows NT 6.1; WOW64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/30.0.1599.101 Safari/537.36",1366,768,1366,624,jocarsa.com,http://www.josevicentecarratala.com/jocarsa/,,,es-419,true,Peru
1383520273,2013,11,4,0,11,13,,189.251.111.53,"Mozilla/5.0 (Windows NT 6.3; WOW64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/30.0.1599.101 Safari/537.36",1366,768,1366,600,jocarsa.com,http://www.josevicentecarratala.com/jocarsa/,,,es,true,Mexico
1383522159,2013,11,4,0,42,39,,190.240.37.119,"Mozilla/5.0 (Windows NT 6.1; WOW64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/30.0.1599.101 Safari/537.36",1366,768,1366,628,jocarsa.com,http://www.josevicentecarratala.com/jocarsa/,,,es,true,Colombia
1383523437,2013,11,4,1,3,57,,190.73.111.17,"Mozilla/5.0 (X11; Linux i686) AppleWebKit/537.36 (KHTML, like Gecko) Ubuntu Chromium/28.0.1500.71 Chrome/28.0.1500.71 Safari/537.36",1152,864,1087,752,jocarsa.com,http://www.josevicentecarratala.com/jocarsa/,,,es-419,true,Venezuela
1383523582,2013,11,4,1,6,22,,190.73.111.17,"Mozilla/5.0 (X11; Linux i686) AppleWebKit/537.36 (KHTML, like Gecko) Ubuntu Chromium/28.0.1500.71 Chrome/28.0.1500.71 Safari/537.36",1152,864,1087,752,jocarsa.com,http://www.josevicentecarratala.com/jocarsa/,,,es-419,true,Venezuela
1383523673,2013,11,4,1,7,53,,187246170143,Mozilla/5.0 (Windows NT 6.1; WOW64; rv:25.0) Gecko/20100101 Firefox/25.0,1360,768,666,635,jocarsa.com,http://www.josevicentecarratala.com/jocarsa/,,,es-ES,true,Mexico
1383525296,2013,11,4,1,34,56,,181.66.213.184,"Mozilla/5.0 (Windows NT 6.1; WOW64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/30.0.1599.101 Safari/537.36",1366,768,1366,667,jocarsa.com,http://www.josevicentecarratala.com/jocarsa/,,,es-419,true,Peru
1383526037,2013,11,4,1,47,17,,187.187.162.99,"Mozilla/5.0 (Windows NT 6.2; WOW64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/30.0.1599.101 Safari/537.36",1366,768,1366,677,jocarsa.com,http://www.josevicentecarratala.com/jocarsa/,,,es,true,Mexico
1383529535,2013,11,4,2,45,35,,186.0.87.25,"Mozilla/5.0 (Windows NT 5.1) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/30.0.1599.101 Safari/537.36",1024,768,1024,654,jocarsa.com,http://www.josevicentecarratala.com/jocarsa/,,,es,true,Colombia
1383535223,2013,11,4,4,20,23,,190167213228,Mozilla/5.0 (compatible; MSIE 10.0; Windows NT 6.1; WOW64; Trident/6.0; MDDRJS),1600,900,1600,805,jocarsa.com,http://www.josevicentecarratala.com/jocarsa/,,,undefined,true,Dominican Republic
1383535950,2013,11,4,4,32,30,,190148242239,Mozilla/5.0 (Windows NT 6.1; rv:24.0) Gecko/20100101 Firefox/24.0,1680,1050,1680,920,jocarsa.com,http://www.josevicentecarratala.com/jocarsa/,,,es-ES,true,Guatemala
1383538362,2013,11,4,5,12,42,,190.158.70.207,"Mozilla/5.0 (Windows NT 6.1; WOW64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/30.0.1599.101 Safari/537.36",1366,768,1366,643,jocarsa.com,http://www.josevicentecarratala.com/jocarsa/,,,es,true,Colombia
1383542304,2013,11,4,6,18,24,,190.236.73.166,"Mozilla/5.0 (Windows NT 6.1; WOW64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/28.0.1500.95 Safari/537.36",1366,768,1366,663,jocarsa.com,http://www.josevicentecarratala.com/jocarsa/,,,es-419,true,Peru
1383578108,2013,11,4,16,15,8,,181.133.46.200,"Mozilla/5.0 (Windows NT 6.1; WOW64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/30.0.1599.101 Safari/537.36",1366,768,1366,667,jocarsa.com,http://www.josevicentecarratala.com/jocarsa/,,,es,true,Colombia
1383582515,2013,11,4,17,28,35,,62.83.132.25,"Mozilla/5.0 (Macintosh; Intel Mac OS X 10_7_5) AppleWebKit/537.71 (KHTML, like Gecko) Version/6.1 Safari/537.71",2560,1440,2470,1265,jocarsa.com,http://www.josevicentecarratala.com/jocarsa/,,,es-es,true,Spain
1383583884,2013,11,4,17,51,24,,200.56.251.204,Mozilla/5.0 (compatible; MSIE 9.0; Windows NT 6.1; Win64; x64; Trident/5.0),1366,768,1348,604,jocarsa.com,http://www.josevicentecarratala.com/jocarsa/,,,undefined,true,Mexico
1383590804,2013,11,4,19,46,44,,89.7.2.168,Mozilla/5.0 (Windows NT 6.1; WOW64; rv:24.0) Gecko/20100101 Firefox/24.0,1920,1080,927,900,jocarsa.com,http://www.josevicentecarratala.com/jocarsa/,,,es-ES,true,Spain
1383592486,2013,11,4,20,14,46,,186.81.22.55,Mozilla/5.0 (Macintosh; Intel Mac OS X 10.9; rv:24.0) Gecko/20100101 Firefox/24.0,1280,800,550,619,jocarsa.com,http://www.josevicentecarratala.com/jocarsa/,,,es-ES,true,Colombia
1383600917,2013,11,4,22,35,17,,186115227129,"Mozilla/5.0 (Windows NT 6.1; WOW64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/30.0.1599.101 Safari/537.36",1440,900,1440,760,jocarsa.com,http://www.josevicentecarratala.com/jocarsa/,,,es,true,Colombia
1383600946,2013,11,4,22,35,46,,186115227129,"Mozilla/5.0 (Windows NT 6.1; WOW64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/30.0.1599.101 Safari/537.36",1440,900,1440,799,jocarsa.com,http://www.josevicentecarratala.com/jocarsa/,,,es,true,Colombia
1383602398,2013,11,4,22,59,58,,2001:1388:2484:3fca:853f:aae0:59f7:2232,"Mozilla/5.0 (Windows NT 6.1) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/30.0.1599.101 Safari/537.36",1366,768,1366,667,jocarsa.com,http://www.josevicentecarratala.com/jocarsa/,,,es,true,
1383603092,2013,11,4,23,11,32,,190181182238,"Mozilla/5.0 (Windows NT 6.2; WOW64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/30.0.1599.101 Safari/537.36",1920,1080,1920,955,jocarsa.com,http://www.josevicentecarratala.com/jocarsa/,,,es,true,Nicaragua
1383604831,2013,11,4,23,40,31,,200.105.154.28,"Mozilla/5.0 (Linux; U; Android 2.3.3; es-bo; SonyEricssonSK17a Build/4.0.A.2.335) AppleWebKit/533.1 (KHTML, like Gecko) Version/4.0 Mobile Safari/533.1",800,492,800,492,jocarsa.com,http://www.josevicentecarratala.com/jocarsa/,,,en,false,Bolivia
1383616544,2013,11,5,2,55,44,,190.29.146.30,"Mozilla/5.0 (Windows NT 6.3; WOW64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/30.0.1599.101 Safari/537.36",1366,768,1366,643,jocarsa.com,http://www.josevicentecarratala.com/jocarsa/,,,es,true,Colombia
1383616721,2013,11,5,2,58,42,,190.29.146.30,"Mozilla/5.0 (Windows NT 6.3; WOW64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/30.0.1599.101 Safari/537.36",1366,768,1366,643,jocarsa.com,http://www.josevicentecarratala.com/jocarsa/,,,es,true,Colombia
1383617732,2013,11,5,3,15,32,,190.92.27.108,"Mozilla/5.0 (Windows NT 6.1) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/30.0.1599.101 Safari/537.36",1280,768,1280,643,jocarsa.com,http://www.josevicentecarratala.com/jocarsa/,,,es-419,true,Honduras
1383622448,2013,11,5,4,34,8,,190.56.253.49,"Mozilla/5.0 (Windows NT 6.1; WOW64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/30.0.1599.101 Safari/537.36",1366,768,1366,667,jocarsa.com,http://www.josevicentecarratala.com/jocarsa/,,,es,true,Guatemala
1383626006,2013,11,5,5,33,26,,187.202.9.28,Mozilla/5.0 (compatible; MSIE 10.0; Windows NT 6.1; WOW64; Trident/6.0),1366,768,1366,651,jocarsa.com,http://www.josevicentecarratala.com/jocarsa/,,,undefined,true,Mexico
1383634716,2013,11,5,7,58,36,,189251170147,"Mozilla/5.0 (Windows NT 6.2; WOW64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/30.0.1599.101 Safari/537.36",1366,768,1366,667,jocarsa.com,http://www.josevicentecarratala.com/jocarsa/,,,es-419,true,Mexico
1383646341,2013,11,5,11,12,21,,212170205196,Mozilla/5.0 (Macintosh; Intel Mac OS X 10.9; rv:24.0) Gecko/20100101 Firefox/24.0,1440,900,1217,722,jocarsa.com,http://www.josevicentecarratala.com/jocarsa/,,,es-ES,true,Spain
1383649629,2013,11,5,12,7,9,,189.203.69.69,"Mozilla/5.0 (Macintosh; Intel Mac OS X 10_9) AppleWebKit/537.71 (KHTML, like Gecko) Version/7.0 Safari/537.71",1280,800,1277,620,jocarsa.com,http://www.josevicentecarratala.com/jocarsa/,,,es-es,true,Mexico
1383654018,2013,11,5,13,20,18,,188.85.1.234,"Mozilla/5.0 (Windows NT 6.1; WOW64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/30.0.1599.101 Safari/537.36",1920,1200,1920,1028,jocarsa.com,http://www.josevicentecarratala.com/jocarsa/,,,es,true,Spain
1383654105,2013,11,5,13,21,45,,188.85.1.234,"Mozilla/5.0 (Windows NT 6.1; WOW64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/30.0.1599.101 Safari/537.36",1920,1200,1764,890,jocarsa.com,http://www.josevicentecarratala.com/jocarsa/,,,es,true,Spain
1383654204,2013,11,5,13,23,24,,83.42.198.232,"Mozilla/5.0 (Macintosh; Intel Mac OS X 10_8_5) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/30.0.1599.101 Safari/537.36",1920,1080,1908,915,jocarsa.com,http://www.josevicentecarratala.com/jocarsa/,,,es,true,Spain
1383655672,2013,11,5,13,47,52,,188.85.1.234,"Mozilla/5.0 (Windows NT 6.1; WOW64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/30.0.1599.101 Safari/537.36",1920,1200,1764,853,jocarsa.com,http://www.josevicentecarratala.com/jocarsa/,,,es,true,Spain
1383668871,2013,11,5,17,27,51,,79146253107,"Mozilla/5.0 (Macintosh; Intel Mac OS X 10_7_5) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/30.0.1599.101 Safari/537.36",1920,1080,1455,959,jocarsa.com,http://www.josevicentecarratala.com/jocarsa/,,,es,true,Spain
1383668890,2013,11,5,17,28,10,,79146253107,"Mozilla/5.0 (Macintosh; Intel Mac OS X 10_7_5) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/30.0.1599.101 Safari/537.36",1920,1080,1455,959,jocarsa.com,http://www.josevicentecarratala.com/jocarsa/,,,es,true,Spain
1383668969,2013,11,5,17,29,29,,79146253107,"Mozilla/5.0 (Macintosh; Intel Mac OS X 10_7_5) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/30.0.1599.101 Safari/537.36",1920,1080,1455,959,jocarsa.com,http://www.josevicentecarratala.com/jocarsa/,,,es,true,Spain
1383668981,2013,11,5,17,29,41,,79146253107,"Mozilla/5.0 (Macintosh; Intel Mac OS X 10_7_5) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/30.0.1599.101 Safari/537.36",1920,1080,1455,959,jocarsa.com,http://www.josevicentecarratala.com/jocarsa/,,,es,true,Spain
1383669349,2013,11,5,17,35,49,,189253123194,"Mozilla/5.0 (Windows NT 6.1; WOW64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/30.0.1599.101 Safari/537.36",1366,768,1366,638,jocarsa.com,http://www.josevicentecarratala.com/jocarsa/,,,es,true,Mexico
1383669782,2013,11,5,17,43,2,,189253123194,"Mozilla/5.0 (Windows NT 6.1; WOW64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/30.0.1599.101 Safari/537.36",1366,768,1366,677,jocarsa.com,http://www.josevicentecarratala.com/jocarsa/,,,es,true,Mexico
1383670092,2013,11,5,17,48,12,,188.76.253.6,"Mozilla/5.0 (Macintosh; Intel Mac OS X 10_9) AppleWebKit/537.71 (KHTML, like Gecko) Version/7.0 Safari/537.71",1920,1200,1324,660,jocarsa.com,http://www.josevicentecarratala.com/jocarsa/,,,es-es,true,Spain
1383671279,2013,11,5,18,7,59,,188.79.176.11,"Mozilla/5.0 (Macintosh; Intel Mac OS X 10_8_5) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/30.0.1599.101 Safari/537.36",1920,1080,1920,1058,jocarsa.com,http://www.josevicentecarratala.com/jocarsa/,,,es,true,Spain
1383672424,2013,11,5,18,27,4,,187152108238,"Mozilla/5.0 (Windows NT 6.1) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/30.0.1599.101 Safari/537.36 OPR/17.0.1241.53",1366,768,927,217,jocarsa.com,http://www.josevicentecarratala.com/jocarsa/,,,es,true,Mexico
1383673711,2013,11,5,18,48,31,,79158226224,"Mozilla/5.0 (Windows NT 6.1; WOW64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/30.0.1599.101 Safari/537.36",1360,768,1360,666,jocarsa.com,http://www.josevicentecarratala.com/jocarsa/,,,es,true,Spain
1383677887,2013,11,5,19,58,7,,190.3.247.43,"Mozilla/5.0 (Windows NT 6.1) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/30.0.1599.101 Safari/537.36",1366,768,1366,643,jocarsa.com,http://www.josevicentecarratala.com/jocarsa/,,,es-419,true,Colombia
1383678043,2013,11,5,20,0,43,,168.243.51.74,Mozilla/5.0 (Windows NT 6.2; rv:24.0) Gecko/20100101 Firefox/24.0,1366,768,1366,665,jocarsa.com,http://www.josevicentecarratala.com/jocarsa/,,,es-ES,true,El Salvador
1383678057,2013,11,5,20,0,57,,79158226224,"Mozilla/5.0 (Windows NT 6.1; WOW64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/30.0.1599.101 Safari/537.36",1360,768,1360,668,jocarsa.com,http://www.josevicentecarratala.com/jocarsa/,,,es,true,Spain
1383679106,2013,11,5,20,18,26,,187.237.165.84,"Mozilla/5.0 (Windows NT 5.1) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/30.0.1599.101 Safari/537.36",1280,1024,1191,823,jocarsa.com,http://www.josevicentecarratala.com/jocarsa/,,,es,true,Mexico
1383679718,2013,11,5,20,28,38,,79146253107,"Mozilla/5.0 (Macintosh; Intel Mac OS X 10_7_5) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/30.0.1599.101 Safari/537.36",1920,1080,1455,881,jocarsa.com,http://www.josevicentecarratala.com/jocarsa/,,,es,true,Spain
1383680171,2013,11,5,20,36,11,,190.41.175.85,Mozilla/5.0 (compatible; MSIE 10.0; Windows NT 6.1; WOW64; Trident/6.0),1366,768,920,314,jocarsa.com,http://www.josevicentecarratala.com/jocarsa/,,,undefined,true,Peru
1383680583,2013,11,5,20,43,3,,190.118.95.231,Mozilla/5.0 (Windows NT 6.2; WOW64; rv:24.0) Gecko/20100101 Firefox/24.0,1366,768,1366,617,jocarsa.com,http://www.josevicentecarratala.com/jocarsa/,,,es-ES,false,Peru
1383681420,2013,11,5,20,57,0,,80.102.10.171,"Mozilla/5.0 (Windows NT 6.1; WOW64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/30.0.1599.101 Safari/537.36",1366,768,1366,643,jocarsa.com,http://www.josevicentecarratala.com/jocarsa/,,,es,true,Spain
1383682534,2013,11,5,21,15,34,,190.184.154.14,"Mozilla/5.0 (Windows NT 6.1) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/30.0.1573.2 Safari/537.36",1680,1050,1120,611,jocarsa.com,http://www.josevicentecarratala.com/jocarsa/,,,es,true,Colombia
1383683802,2013,11,5,21,36,42,,46.25.133.237,"Mozilla/5.0 (Windows NT 6.1; WOW64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/30.0.1599.101 Safari/537.36",1680,1050,1680,965,jocarsa.com,http://www.josevicentecarratala.com/jocarsa/,,,es,true,Spain
1383687159,2013,11,5,22,32,39,,181.28.181.67,"Mozilla/5.0 (Windows NT 6.1; WOW64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/30.0.1599.101 Safari/537.36",1366,768,1366,667,jocarsa.com,http://www.josevicentecarratala.com/jocarsa/,,,es,true,Argentina
1383687967,2013,11,5,22,46,7,,201.233.0.125,"Mozilla/5.0 (Windows NT 6.1) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/30.0.1599.101 Safari/537.36",1366,768,1366,667,jocarsa.com,http://www.josevicentecarratala.com/jocarsa/,,,es,true,Colombia
1383690354,2013,11,5,23,25,54,,200.106.37.159,"Mozilla/5.0 (Windows NT 6.1; WOW64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/30.0.1599.101 Safari/537.36",1600,900,1600,771,jocarsa.com,http://www.josevicentecarratala.com/jocarsa/,,,es,true,Peru
1383692964,2013,11,6,0,9,24,,189131144246,Mozilla/5.0 (X11; Ubuntu; Linux x86_64; rv:24.0) Gecko/20100101 Firefox/24.0,1366,768,1366,658,jocarsa.com,http://www.josevicentecarratala.com/jocarsa/,,,es-MX,true,Mexico
1383694773,2013,11,6,0,39,33,,190.40.72.44,Mozilla/4.0 (compatible; MSIE 7.0; Windows NT 6.2; WOW64; Trident/6.0; .NET4.0E; .NET4.0C; .NET CLR 3.5.30729; .NET CLR 2.0.50727; .NET CLR 3.0.30729; MATBJS),1366,768,undefined,undefined,jocarsa.com,http://www.josevicentecarratala.com/jocarsa/,,,undefined,true,Peru
1383696795,2013,11,6,1,13,15,,201240232220,"Mozilla/5.0 (Windows NT 5.1) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/30.0.1599.101 Safari/537.36",1360,768,1360,677,jocarsa.com,http://www.josevicentecarratala.com/jocarsa/,,,es,true,Peru
1383698876,2013,11,6,1,47,56,,190.208.73.80,"Mozilla/5.0 (Windows NT 6.2; WOW64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/30.0.1599.101 Safari/537.36",1366,768,1366,667,jocarsa.com,http://www.josevicentecarratala.com/jocarsa/,,,es,true,Chile
1383699579,2013,11,6,1,59,39,,201.230.212.67,"Mozilla/5.0 (Windows NT 6.1; WOW64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/30.0.1599.101 Safari/537.36",1600,900,1600,775,jocarsa.com,http://www.josevicentecarratala.com/jocarsa/,,,es,true,Peru
1383701055,2013,11,6,2,24,15,,188.79.184.200,"Mozilla/5.0 (iPhone; CPU iPhone OS 7_0_3 like Mac OS X) AppleWebKit/537.51.1 (KHTML, like Gecko) Version/7.0 Mobile/11B511 Safari/9537.53",320,480,980,1140,jocarsa.com,http://www.josevicentecarratala.com/jocarsa/,,,es-es,false,Spain
1383703716,2013,11,6,3,8,36,,201223209206,"Mozilla/5.0 (Windows NT 6.2) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/30.0.1599.101 Safari/537.36",1600,900,1600,775,jocarsa.com,http://www.josevicentecarratala.com/jocarsa/,,,es,true,Chile
1383703996,2013,11,6,3,13,16,,190.87.143.238,"Mozilla/5.0 (Windows NT 6.1) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/29.0.1547.76 Safari/537.36",1024,600,1024,499,jocarsa.com,http://www.josevicentecarratala.com/jocarsa/,,,es,true,El Salvador
1383709196,2013,11,6,4,39,56,,189228108199,Mozilla/4.0 (compatible; MSIE 7.0; Windows NT 6.1; Trident/6.0; SLCC2; .NET CLR 2.0.50727; .NET CLR 3.5.30729; .NET CLR 3.0.30729; .NET4.0C; .NET4.0E; InfoPath.3; BOIE9;ESMX),1360,768,undefined,undefined,jocarsa.com,http://www.josevicentecarratala.com/jocarsa/,,,undefined,true,Mexico
1383710173,2013,11,6,4,56,13,,189128240110,Mozilla/5.0 (X11; Ubuntu; Linux i686; rv:25.0) Gecko/20100101 Firefox/25.0,1366,768,1366,637,jocarsa.com,http://www.josevicentecarratala.com/jocarsa/,,,es-MX,false,Mexico
1383723802,2013,11,6,8,43,22,,195.76.205.243,Mozilla/4.0 (compatible; MSIE 8.0; Windows NT 5.1; Trident/4.0; .NET CLR 1.1.4322; .NET CLR 2.0.50727; .NET CLR 3.0.04506.30; .NET CLR 3.0.4506.2152; .NET CLR 3.5.30729; InfoPath.2; .NET4.0C; .NET4.0E),1280,1024,undefined,undefined,jocarsa.com,http://www.josevicentecarratala.com/jocarsa/,,,undefined,true,Spain
1383738839,2013,11,6,12,53,59,,190.181.46.86,Mozilla/5.0 (Windows NT 6.1; rv:24.0) Gecko/20100101 Firefox/24.0,1280,1024,1280,918,jocarsa.com,http://www.josevicentecarratala.com/jocarsa/,,,es-ES,true,Bolivia
1383739081,2013,11,6,12,58,1,,83.49.214.26,Mozilla/5.0 (Windows NT 6.1; WOW64; rv:25.0) Gecko/20100101 Firefox/25.0,1280,1024,1280,874,jocarsa.com,http://www.josevicentecarratala.com/jocarsa/,,,es-ES,true,Spain
1383748683,2013,11,6,15,38,3,,203.98.92.88,"Mozilla/5.0 (Windows NT 6.1; WOW64) AppleWebKit/534.57.2 (KHTML, like Gecko) Version/5.1.7 Safari/534.57.2",1440,900,1440,757,jocarsa.com,http://www.josevicentecarratala.com/jocarsa/,,,es-ES,true,Australia
1383748701,2013,11,6,15,38,21,,181.48.9.19,"Mozilla/5.0 (Windows NT 6.2; WOW64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/30.0.1599.101 Safari/537.36",1366,768,1366,667,jocarsa.com,http://www.josevicentecarratala.com/jocarsa/,,,es,true,Colombia
1383755421,2013,11,6,17,30,21,,188.79.184.200,"Mozilla/5.0 (iPhone; CPU iPhone OS 7_0_3 like Mac OS X) AppleWebKit/537.51.1 (KHTML, like Gecko) Version/7.0 Mobile/11B511 Safari/9537.53",320,480,320,480,jocarsa.com,http://www.josevicentecarratala.com/jocarsa/,,,es-es,false,Spain
1383758964,2013,11,6,18,29,24,,200.67.137.237,Mozilla/5.0 (compatible; MSIE 10.0; Windows NT 6.1; Trident/6.0),1280,1024,671,541,jocarsa.com,http://www.josevicentecarratala.com/jocarsa/,,,undefined,true,Mexico
1383761621,2013,11,6,19,13,41,,88.1.10.121,Mozilla/5.0 (Macintosh; Intel Mac OS X 10.9; rv:24.0) Gecko/20100101 Firefox/24.0,1680,1050,1680,871,jocarsa.com,http://www.josevicentecarratala.com/jocarsa/,,,es-AR,true,Spain
1383763358,2013,11,6,19,42,38,,189203203222,"Mozilla/5.0 (Macintosh; Intel Mac OS X 10_8_5) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/30.0.1599.101 Safari/537.36",1920,1080,1226,624,jocarsa.com,http://www.josevicentecarratala.com/jocarsa/,,,en-US,true,Mexico
1383765837,2013,11,6,20,23,57,,190237121235,"Mozilla/5.0 (Windows NT 6.2; WOW64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/30.0.1599.101 Safari/537.36",1360,768,1360,610,jocarsa.com,http://www.josevicentecarratala.com/jocarsa/,,,es,true,Peru
1383772817,2013,11,6,22,20,17,,186.30.134.29,"Mozilla/5.0 (Windows NT 6.1) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/30.0.1599.101 Safari/537.36",1366,768,1366,624,jocarsa.com,http://www.josevicentecarratala.com/jocarsa/,,,es,true,Colombia
1383774152,2013,11,6,22,42,32,,181.143.128.26,"Mozilla/5.0 (Windows NT 6.1) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/30.0.1599.101 Safari/537.36",1366,768,1366,667,jocarsa.com,http://www.josevicentecarratala.com/jocarsa/,,,es,true,Colombia
1383774279,2013,11,6,22,44,39,,181.143.128.26,"Mozilla/5.0 (Windows NT 6.1) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/30.0.1599.101 Safari/537.36",1366,768,1366,667,jocarsa.com,http://www.josevicentecarratala.com/jocarsa/,,,es,true,Colombia
1383774876,2013,11,6,22,54,36,,148.223.80.186,"Mozilla/5.0 (Windows NT 6.1) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/30.0.1599.101 Safari/537.36",1440,900,1151,771,jocarsa.com,http://www.josevicentecarratala.com/jocarsa/,,,es,true,Mexico
1383786688,2013,11,7,2,11,28,,181167195205,"Mozilla/5.0 (Windows NT 6.1; WOW64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/30.0.1599.101 Safari/537.36",1366,768,1366,667,jocarsa.com,http://www.josevicentecarratala.com/jocarsa/,,,es,true,Argentina
1383786748,2013,11,7,2,12,28,,181167195205,"Mozilla/5.0 (Windows NT 6.1; WOW64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/30.0.1599.101 Safari/537.36",1366,768,1366,667,jocarsa.com,http://www.josevicentecarratala.com/jocarsa/,,,es,true,Argentina
1383789867,2013,11,7,3,4,27,,201.240.72.238,"Mozilla/5.0 (Windows NT 6.2; WOW64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/30.0.1599.101 Safari/537.36",1600,900,1600,775,jocarsa.com,http://www.josevicentecarratala.com/jocarsa/,,,es,true,Peru
1383790515,2013,11,7,3,15,15,,201.240.72.238,"Mozilla/5.0 (Windows NT 6.2; WOW64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/30.0.1599.101 Safari/537.36",1600,900,1600,775,jocarsa.com,http://www.josevicentecarratala.com/jocarsa/,,,es,true,Peru
1383791673,2013,11,7,3,34,33,,187.170.145.52,"Mozilla/5.0 (Windows NT 6.1; WOW64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/30.0.1599.101 Safari/537.36",1366,768,1366,667,jocarsa.com,http://www.josevicentecarratala.com/jocarsa/,,,es,true,Mexico
1383791981,2013,11,7,3,39,41,,187.170.145.52,"Mozilla/5.0 (Windows NT 6.1; WOW64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/30.0.1599.101 Safari/537.36",1366,768,1366,667,jocarsa.com,http://www.josevicentecarratala.com/jocarsa/,,,es,true,Mexico
1383792043,2013,11,7,3,40,43,,201.141.28.181,"Mozilla/5.0 (Windows NT 6.1; WOW64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/30.0.1599.101 Safari/537.36",1366,768,1366,667,jocarsa.com,http://www.josevicentecarratala.com/jocarsa/,,,es,true,Mexico
